Id,Reputation,DaysExisted,Views,UpVotes,DownVotes,QuestionViews,QuestionVotes,Questions,Answers,AcceptedAnswers,GoldBadges,SilverBadges,BronzeBadges
"17465","103","2956","2","0","0","0","0","0","0","0","0","0","1"
"95930","103","1939","7","0","0","167","0","1","0","0","0","0","3"
"133479","103","1573","4","56","0","0","0","0","0","0","0","0","3"
"12173","103","3070","9","2","0","0","0","0","0","0","0","0","3"
"228300","103","664","0","2","0","46","0","1","0","0","0","0","2"
"180027","103","1135","1","1","0","84","0","2","0","0","0","0","4"
"17433","103","2957","0","1","0","0","0","0","0","0","0","0","2"
"47169","103","2451","3","15","0","117","0","1","0","0","0","0","4"
"220157","103","752","0","1","0","89","0","1","0","0","0","0","2"
"30249","103","2689","2","6","0","0","0","0","0","0","0","0","2"
"133354","103","1574","2","10","0","0","0","0","0","0","0","0","2"
"75699","103","2153","22","8","0","3693","7","9","2","0","0","0","10"
"181459","103","1121","0","0","0","72","0","1","0","0","0","0","1"
"11762","103","3084","4","2","0","2794","0","1","0","0","0","1","4"
"83396","103","2068","18","5","0","1838","9","4","0","0","0","0","4"
"8397","103","3236","2","1","0","792","0","1","0","0","0","0","4"
"46347","103","2463","13","15","0","0","0","0","0","0","0","0","3"
"17362","103","2958","5","0","0","295","0","1","0","0","0","0","1"
"150889","103","1405","12","0","0","0","0","0","0","0","0","0","1"
"211527","103","829","1","1","0","74","0","1","0","0","0","0","3"
"150851","103","1405","3","1","0","0","0","0","0","0","0","0","2"
"153556","103","1389","7","1","0","1327","0","2","0","0","0","0","5"
"129683","103","1612","10","0","0","1705","-3","1","0","0","0","0","6"
"140781","103","1498","16","0","0","18584","0","1","0","0","1","1","3"
"181578","103","1120","7","0","0","1511","-2","3","0","0","0","0","4"
"9998","103","3154","6","0","0","0","0","0","0","0","0","0","2"
"75622","103","2154","6","1","0","299","0","1","0","0","0","0","4"
"96003","103","1938","2","7","0","0","0","0","0","0","0","0","3"
"100815","103","1887","4","0","0","309","0","1","0","0","0","0","2"
"251861","103","388","1","0","0","0","0","0","0","0","0","0","3"
"280290","103","79","2","4","0","50","0","1","0","0","0","0","3"
"100843","103","1887","10","1","0","335","0","2","0","0","0","0","4"
"150983","103","1404","1","0","0","951","-1","4","0","0","0","0","3"
"46770","103","2457","2","10","0","0","0","0","0","0","0","0","3"
"44896","103","2485","8","60","0","0","0","0","0","0","0","0","6"
"193528","103","1021","17","1","0","5795","0","1","0","0","0","1","5"
"108718","103","1816","5","1","0","55","0","1","0","0","0","0","2"
"44871","103","2485","1","97","0","0","0","0","0","0","0","0","4"
"249235","103","426","0","1","0","62","0","1","0","0","0","0","4"
"175565","103","1179","11","4","0","0","0","0","0","0","0","0","4"
"36164","103","2605","7","0","0","288","0","1","0","0","0","0","2"
"272534","103","174","0","2","0","72","0","2","0","0","0","0","3"
"268791","103","222","0","1","0","24","0","1","0","0","0","0","3"
"256449","103","331","1","1","0","39","0","1","0","0","0","0","2"
"162758","103","1303","0","10","0","0","0","0","0","0","0","0","5"
"144528","103","1462","0","2","0","68","0","1","0","0","0","0","3"
"45049","103","2483","0","4","0","0","0","0","0","0","0","0","3"
"36088","103","2607","0","9","0","40","0","1","0","0","0","0","3"
"144855","103","1459","1","0","0","42","-1","1","0","0","0","0","2"
"210135","103","842","1","3","0","70","0","1","0","0","0","0","5"
"44887","103","2485","5","2","0","932","0","1","0","0","0","0","2"
"144285","103","1465","3","4","0","164","0","1","0","0","0","0","3"
"209859","103","845","3","0","0","0","0","0","0","0","0","0","3"
"9576","103","3173","12","0","0","4526","0","1","0","0","0","1","3"
"21880","103","2889","4","12","0","88","0","1","0","0","0","0","5"
"101866","103","1875","0","4","0","0","0","0","0","0","0","0","3"
"280795","103","73","0","2","0","130","0","3","0","0","0","0","4"
"272288","103","177","1","0","0","28","0","1","0","0","0","0","2"
"193773","103","1019","1","1","0","50","0","1","0","0","0","0","3"
"4405","103","3502","3","457","0","3311","0","1","0","0","0","2","4"
"4576","103","3489","37","5","0","0","0","0","0","0","0","0","3"
"21969","103","2887","8","0","0","1555","0","2","0","0","0","0","2"
"269015","103","219","1","1","0","36","0","1","0","0","0","0","3"
"59210","103","2337","4","0","0","117","0","1","0","0","0","0","2"
"162705","103","1304","1","0","0","173","0","1","0","0","0","0","2"
"9557","103","3174","2","0","0","293","0","1","0","0","0","0","2"
"101780","103","1877","6","1","0","2609","0","1","0","0","0","1","4"
"101781","103","1877","4","0","0","479","0","1","0","0","0","0","1"
"101795","103","1876","2","0","0","0","0","0","0","0","0","0","2"
"144321","103","1464","1","0","0","122","0","1","0","0","0","0","3"
"249365","103","424","0","0","0","113","0","1","0","0","0","0","3"
"4101","103","3520","8","1","0","3247","0","1","0","0","0","1","4"
"59792","103","2328","39","2","0","0","0","0","0","0","0","0","3"
"152517","103","1399","2","6","0","0","0","0","0","0","0","0","3"
"249281","103","425","1","0","0","66","0","1","0","0","0","0","2"
"256566","103","330","1","1","0","32","0","1","0","0","0","0","2"
"144181","103","1466","1","3","0","1176","0","1","0","0","0","0","4"
"36270","103","2602","2","3","0","0","0","0","0","0","0","1","4"
"249495","103","422","3","2","0","0","0","0","0","0","0","0","4"
"143861","103","1468","2","0","0","0","0","0","0","0","0","0","2"
"36251","103","2603","3","8","0","0","0","0","0","0","0","0","3"
"144194","103","1466","1","1","0","0","0","0","0","0","0","0","2"
"35603","103","2616","3","86","0","0","0","0","0","0","0","0","4"
"122320","103","1684","5","15","0","710","0","1","0","0","0","0","4"
"58988","103","2340","24","3","0","232","0","2","0","0","0","0","3"
"244769","103","482","0","3","0","46","0","1","0","0","0","0","2"
"249675","103","419","1","1","0","54","0","1","0","0","0","0","5"
"59421","103","2333","7","0","0","453","4","2","2","1","0","1","5"
"36301","103","2601","1","2","0","0","0","0","0","0","0","0","3"
"118798","103","1714","1","0","0","0","0","0","0","0","0","0","2"
"45169","103","2481","7","12","0","3241","0","1","0","0","0","1","4"
"45134","103","2482","2","0","0","0","0","0","0","0","0","0","3"
"59758","103","2328","13","4","0","0","0","0","0","0","0","0","3"
"144791","103","1460","2","0","0","0","0","0","0","0","0","0","3"
"152400","103","1400","6","5","0","747","0","2","0","0","0","0","3"
"247499","103","448","6","0","0","128","0","1","0","0","0","0","2"
"152383","103","1400","1","0","0","367","1","2","0","0","0","0","3"
"6978","103","3322","23","16","0","193","0","1","0","0","0","0","3"
"245351","103","475","0","1","0","51","0","1","0","0","0","0","3"
"165875","103","1279","1","9","0","41","0","1","0","0","0","0","4"
"175533","103","1180","0","1","0","226","0","1","0","0","0","0","2"
"256281","103","334","1","0","0","0","0","0","1","0","0","0","1"
"220429","103","749","0","0","0","218","0","1","0","0","0","0","1"
"245345","103","476","15","14","0","278","10","6","0","0","0","0","5"
"162839","103","1302","0","0","0","0","0","0","0","0","0","0","3"
"59044","103","2340","5","1","0","1786","0","1","0","0","0","0","4"
"272339","103","177","6","0","0","0","0","0","0","0","0","0","1"
"272166","103","179","0","1","0","35","0","1","0","0","0","0","2"
"9194","103","3191","6","12","0","1897","0","1","0","0","0","0","3"
"59862","103","2327","7","0","0","876","0","1","0","0","0","0","4"
"9211","103","3190","126","15","0","0","0","0","0","0","0","0","4"
"175357","103","1181","4","0","0","122","0","1","0","0","0","0","4"
"59059","103","2339","1","3","0","616","0","1","0","0","0","0","3"
"224743","103","704","0","0","0","0","0","0","0","0","0","0","2"
"247468","103","449","0","1","0","55","0","1","0","0","0","0","4"
"272409","103","176","5","5","0","129","-4","2","0","0","0","0","2"
"4519","103","3493","7","1","0","232","0","1","0","0","0","0","4"
"144081","103","1467","8","1","0","3119","0","1","0","0","0","1","3"
"45093","103","2482","6","0","0","0","0","0","0","0","0","0","2"
"4164","103","3517","16","47","0","8766","0","1","0","0","0","1","5"
"151172","103","1403","4","17","0","139","0","1","0","0","0","0","3"
"193495","103","1021","14","0","0","61","0","1","0","0","0","0","1"
"4255","103","3508","9","0","0","0","0","0","0","0","0","0","2"
"44990","103","2483","3","0","0","188","0","2","0","0","0","0","2"
"193502","103","1021","1","0","0","0","0","0","0","0","0","0","2"
"4158","103","3517","9","0","0","7599","10","1","0","0","0","1","5"
"272417","103","175","0","2","0","48","0","1","0","0","0","0","3"
"170734","103","1226","0","2","0","0","0","0","0","0","0","0","4"
"144483","103","1463","15","13","0","0","0","0","0","0","0","0","4"
"4156","103","3517","10","0","0","1302","0","2","1","0","0","0","2"
"209738","103","846","1","0","0","262","0","1","0","0","0","0","2"
"28462","103","2728","3","14","0","0","0","0","0","0","0","0","3"
"28210","103","2735","15","1","0","1087","0","1","0","0","0","0","6"
"277898","103","108","1","1","0","79","0","1","0","0","0","0","2"
"96810","103","1930","5","1","0","239","0","1","0","0","0","0","3"
"96819","103","1929","20","3","0","453","2","4","4","0","0","0","7"
"59990","103","2325","1","2","0","35","0","1","0","0","0","0","3"
"36701","103","2592","0","6","0","0","0","0","0","0","0","0","4"
"97341","103","1924","3","24","0","0","0","0","0","0","0","0","3"
"96631","103","1931","5","4","0","0","0","0","0","0","0","0","3"
"43917","103","2501","2","3","0","416","0","1","0","0","0","0","4"
"141109","103","1495","0","1","0","138","0","1","0","0","0","0","3"
"173266","103","1201","15","0","0","866","0","1","0","0","0","0","2"
"171322","103","1220","0","6","0","80","0","1","0","0","0","0","4"
"68791","103","2229","5","4","0","332","0","1","1","0","0","0","2"
"43934","103","2501","8","2","0","118","0","1","1","0","0","0","5"
"251480","103","393","0","7","0","77","0","1","0","0","0","0","2"
"285335","103","28","1","0","0","32","0","1","0","0","0","0","1"
"213819","103","808","2","1","0","52","0","1","0","0","0","0","5"
"69062","103","2225","3","17","0","0","0","0","0","0","0","0","4"
"141553","103","1490","1","48","0","0","0","0","0","0","0","0","5"
"68799","103","2229","2","16","0","54","0","1","0","0","0","0","3"
"141549","103","1490","0","0","0","128","0","1","0","0","0","0","1"
"37039","103","2586","1","0","0","159","0","1","0","0","0","0","1"
"69186","103","2223","1","8","0","0","0","0","0","0","0","0","3"
"43685","103","2504","5","5","0","697","8","4","2","0","0","0","5"
"251544","103","392","1","1","0","0","0","0","0","0","0","0","3"
"43813","103","2502","58","14","0","3023","4","5","2","0","0","0","7"
"278602","103","99","0","1","0","33","0","1","0","0","0","0","2"
"178684","103","1150","54","0","0","0","0","0","0","0","0","0","3"
"37055","103","2586","3","2","0","0","0","0","0","0","0","0","3"
"173069","103","1204","6","2","0","206","0","1","0","0","0","0","4"
"254121","103","359","0","0","0","102","0","1","0","0","0","0","1"
"141347","103","1492","1","0","0","834","0","1","0","0","0","0","2"
"43277","103","2510","5","0","0","104","0","1","0","0","0","0","1"
"28042","103","2740","5","19","0","0","0","0","0","0","0","0","2"
"68804","103","2229","0","1","0","0","0","0","0","0","0","0","2"
"171308","103","1220","4","3","0","96","0","1","0","0","0","0","4"
"285209","103","29","0","1","0","24","0","1","0","0","0","0","3"
"43377","103","2509","0","1","0","285","0","1","0","0","0","0","4"
"141243","103","1493","3","2","0","107","0","1","0","0","0","0","3"
"166025","103","1277","4","1","0","0","0","0","0","0","0","0","2"
"4832","103","3473","2","102","0","0","0","0","0","0","0","0","3"
"282405","103","57","2","3","0","47","0","1","0","0","0","0","3"
"70479","103","2220","0","5","0","207","0","1","0","0","0","0","4"
"28424","103","2729","20","11","0","0","0","0","0","0","0","0","4"
"44123","103","2498","0","0","0","0","0","0","0","0","0","0","3"
"28148","103","2737","3","0","0","2275","0","1","0","0","0","0","2"
"68915","103","2227","0","10","0","0","0","0","0","0","0","0","3"
"28345","103","2731","1","7","0","114","0","1","0","0","0","0","3"
"224501","103","706","0","0","0","62","0","1","0","0","0","0","1"
"122588","103","1681","3","1","0","0","0","0","0","0","0","0","4"
"122617","103","1680","0","1","0","153","0","1","0","0","0","0","3"
"28200","103","2735","0","4","0","0","0","0","0","0","0","0","4"
"28284","103","2733","1","14","0","0","0","0","0","0","0","0","3"
"239211","103","541","1","0","0","0","0","0","0","0","0","0","3"
"213948","103","806","2","1","0","53","0","1","0","0","0","0","5"
"96757","103","1930","1","0","0","106","-1","1","0","0","0","0","3"
"97000","103","1928","4","0","0","630","0","1","0","0","0","0","1"
"272012","103","181","1","1","0","35","0","1","0","0","0","0","2"
"43309","103","2510","8","1","0","628","-1","1","0","0","0","0","4"
"278457","103","101","0","0","0","0","0","0","1","0","0","0","1"
"178506","103","1152","1","0","0","165","0","1","0","0","0","0","1"
"239258","103","541","0","1","0","81","0","1","0","0","0","0","5"
"219334","103","760","6","4","0","0","0","0","0","0","0","0","3"
"171351","103","1219","14","0","0","1616","0","1","0","0","0","0","2"
"282615","103","55","0","1","0","35","0","1","0","0","0","0","3"
"36457","103","2597","5","0","0","980","0","2","0","0","0","0","2"
"156400","103","1362","6","12","0","0","0","0","0","0","0","0","3"
"251264","103","396","2","28","0","0","0","0","0","0","0","0","2"
"246549","102","460","13","4","0","153","2","1","7","1","0","1","7"
"98513","102","1912","3","14","0","397","1","1","2","1","0","0","5"
"228987","102","657","11","3","0","517","6","1","1","1","0","0","5"
"177436","101","1162","1","0","0","0","0","0","0","0","0","0","0"
"177464","101","1162","0","1","0","0","0","0","0","0","0","0","1"
"10961","101","3113","0","1","0","0","0","0","0","0","0","0","1"
"215372","101","793","0","2","0","0","0","0","0","0","0","0","2"
"271382","101","189","5","1","0","0","0","0","0","0","0","0","2"
"70887","101","2214","0","0","0","0","0","0","0","0","0","0","1"
"71109","101","2211","25","0","0","0","0","0","1","0","0","0","0"
"190096","101","1052","0","0","0","0","0","0","0","0","0","0","1"
"215336","101","793","1","1","0","0","0","0","0","0","0","0","1"
"70861","101","2214","0","0","0","0","0","0","0","0","0","0","1"
"70803","101","2215","0","0","0","221","0","1","0","0","0","0","0"
"215354","101","793","0","0","0","0","0","0","0","0","0","0","0"
"10960","101","3113","2","0","0","0","0","0","0","0","0","0","1"
"10959","101","3113","9","17","0","0","0","0","0","0","0","0","2"
"215344","101","793","0","0","0","0","0","0","0","0","0","0","1"
"271495","101","187","0","2","0","0","0","0","0","0","0","0","1"
"10958","101","3113","0","1","0","0","0","0","0","0","0","0","1"
"190215","101","1051","0","0","0","0","0","0","0","0","0","0","1"
"10934","101","3115","0","2","0","0","0","0","0","0","0","0","2"
"271529","101","187","0","0","0","0","0","0","0","0","0","0","0"
"70699","101","2217","0","1","0","0","0","0","0","0","0","0","1"
"271505","101","187","0","2","0","0","0","0","0","0","0","0","1"
"70879","101","2214","0","0","0","0","0","0","0","0","0","0","1"
"70865","101","2214","0","0","0","0","0","0","0","0","0","0","1"
"271376","101","189","0","0","0","20","0","1","0","0","0","0","0"
